id,Umur,Kelas Pekerja,Berat Akhir,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Keuntungan Kapital,Kerugian Capital,Jam per Minggu,Gaji
7274,47,Pekerja Bebas Perusahaan,483596,SMA,9,Menikah,Ekesekutif Managerial,Laki2,40390000.0,0.0,32.0,0
16151,46,?,202560,SMA,9,Menikah,?,Perempuan,0.0,0.0,40.0,1
41664,40,Wiraswasta,168071,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,45.0,1
35284,52,Pekerja Bebas Bukan Perusahan,27539,Pendidikan Tinggi,10,Menikah,Petani,Laki2,107632000.0,0.0,72.0,1
14125,30,Wiraswasta,248588,12th,8,Cerai,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
19170,52,Pemerintah Negara,314627,Master,14,Cerai,Spesialis,Perempuan,0.0,0.0,40.0,0
44555,68,?,188102,SMA,9,Menikah,?,Laki2,0.0,0.0,8.0,1
36736,64,Wiraswasta,101077,Sekolah Professional,15,Janda,Spesialis,Perempuan,0.0,34216000.0,40.0,1
8675,22,Wiraswasta,215477,Pendidikan Tinggi,10,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,40.0,0
22968,47,Pemerintah Provinsi,96854,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
36234,51,Wiraswasta,126528,SMA,9,Berpisah,Perbaikan Kerajinan,Laki2,0.0,0.0,60.0,0
25982,31,Wiraswasta,137444,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,1
13254,29,Wiraswasta,369114,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
11269,38,Pemerintah Provinsi,91716,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
6660,43,Wiraswasta,124692,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,40.0,1
13148,49,Pekerja Bebas Perusahaan,127111,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,0
488,45,Pemerintah Lokal,164427,Sarjana,13,Cerai,Spesialis,Perempuan,0.0,0.0,40.0,0
382,25,Wiraswasta,344991,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
1983,36,Wiraswasta,24106,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,43442000.0,0.0,40.0,1
120,21,Wiraswasta,199915,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
819,47,Wiraswasta,191277,SMA,9,Menikah,Supir,Laki2,0.0,0.0,50.0,1
17791,18,Wiraswasta,365683,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,16.0,0
20449,32,Wiraswasta,105938,SMA,9,Cerai,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
40789,21,Wiraswasta,565313,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
24381,39,Wiraswasta,99452,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,50.0,1
7979,48,Wiraswasta,47343,Master,14,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
24388,37,Wiraswasta,373895,Pendidikan Tinggi,10,Berpisah,Pembersih,Laki2,0.0,0.0,35.0,0
3845,43,Pemerintah Negara,199806,Sarjana,13,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,1
9877,58,Wiraswasta,150560,Sarjana,13,Cerai,Pemuka Agama,Perempuan,197176000.0,0.0,40.0,1
41075,42,Pekerja Bebas Bukan Perusahan,200574,Sekolah Professional,15,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,38.0,0
35127,18,Wiraswasta,217302,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,30.0,0
44257,36,Pekerja Bebas Bukan Perusahan,110622,Sarjana,13,Cerai,Sales,Perempuan,0.0,0.0,8.0,0
11529,27,Pekerja Bebas Perusahaan,190911,SMA,9,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,45.0,0
30891,18,Wiraswasta,110142,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,40.0,0
219,25,Wiraswasta,255004,10th,6,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
19610,22,Wiraswasta,340543,SMA,9,Belum Pernah Menikah,Tech-support,Perempuan,0.0,0.0,40.0,0
35115,27,Wiraswasta,303601,12th,8,Menikah,Petani,Laki2,0.0,0.0,40.0,0
37104,28,Wiraswasta,101618,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,42.0,1
15198,32,Wiraswasta,207113,10th,6,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
25875,62,Wiraswasta,115387,SMA,9,Belum Pernah Menikah,Pembersih,Perempuan,0.0,0.0,40.0,0
33943,69,Wiraswasta,119907,Master,14,Cerai,Spesialis,Perempuan,0.0,0.0,40.0,0
28738,52,Wiraswasta,102828,SMA,9,Menikah,Spesialis,Laki2,107632000.0,0.0,40.0,1
27315,27,Wiraswasta,288229,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,50.0,0
17550,24,Pemerintah Negara,289909,Pendidikan Tinggi,10,Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
16000,27,Wiraswasta,221366,Pendidikan Tinggi,10,Menikah,Spesialis,Laki2,43442000.0,0.0,50.0,1
43913,46,?,140782,SMA,9,Berpisah,?,Perempuan,0.0,0.0,36.0,0
1986,54,Pekerja Bebas Perusahaan,138852,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,45.0,1
30077,42,Wiraswasta,261929,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,107632000.0,0.0,40.0,1
30807,62,Pekerja Bebas Bukan Perusahan,224520,SMA,9,Menikah,Sales,Laki2,0.0,0.0,90.0,1
24306,51,Wiraswasta,159755,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,107632000.0,0.0,40.0,1
23334,44,Pemerintah Provinsi,184099,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,1
6595,45,Pekerja Bebas Perusahaan,191776,Master,14,Cerai,Sales,Perempuan,353304000.0,0.0,42.0,1
36456,28,Pemerintah Negara,266855,Sarjana,13,Menikah,Penjaga,Laki2,0.0,0.0,50.0,1
1110,35,Pekerja Bebas Perusahaan,289430,Master,14,Menikah,Sales,Laki2,0.0,0.0,45.0,1
16063,65,?,200749,SMA,9,Menikah,?,Laki2,0.0,0.0,25.0,0
10340,27,Wiraswasta,156266,9th,5,Menikah,Petani,Laki2,0.0,0.0,40.0,0
47590,24,Wiraswasta,127159,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,24.0,0
24259,61,Wiraswasta,204908,9th,5,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
43798,50,Wiraswasta,69477,10th,6,Menikah,Petani,Laki2,0.0,0.0,45.0,0
28865,47,Wiraswasta,264052,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,210336000.0,0.0,50.0,1
39020,40,?,299197,SMA,9,Belum Pernah Menikah,?,Laki2,0.0,0.0,23.0,0
9698,20,Wiraswasta,334633,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
25076,19,?,257343,Pendidikan Tinggi,10,Belum Pernah Menikah,?,Laki2,0.0,0.0,40.0,0
16065,23,?,154921,5th-6th,3,Belum Pernah Menikah,?,Laki2,0.0,0.0,50.0,0
28757,36,Wiraswasta,108997,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
42319,76,Pemerintah Lokal,104443,SMA,9,Janda,Servis Lainnya,Perempuan,0.0,23352000.0,40.0,0
9226,42,Wiraswasta,152568,SMA,9,Janda,Sales,Perempuan,0.0,0.0,40.0,0
46069,52,Wiraswasta,228516,Pendidikan Tinggi,10,Menikah,Servis Lainnya,Laki2,0.0,0.0,35.0,1
38607,39,Wiraswasta,367020,Sarjana,13,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
9141,19,?,180976,10th,6,Belum Pernah Menikah,?,Perempuan,0.0,0.0,35.0,0
31753,20,?,71788,Pendidikan Tinggi,10,Belum Pernah Menikah,?,Perempuan,0.0,0.0,18.0,0
43234,21,?,214810,Pendidikan Tinggi,10,Belum Pernah Menikah,?,Perempuan,0.0,0.0,25.0,0
9269,36,Wiraswasta,95336,SMA,9,Menikah,Tech-support,Laki2,0.0,0.0,45.0,1
3261,26,Wiraswasta,108658,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
16571,59,Wiraswasta,368005,11th,7,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
12973,26,Wiraswasta,153078,SMA,9,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,80.0,1
12243,55,Wiraswasta,188917,SMA,9,Cerai,Pembersih,Perempuan,0.0,0.0,40.0,0
190,38,Wiraswasta,155222,Pendidikan Tinggi,10,Cerai,Mesin Inspeksi,Perempuan,0.0,0.0,28.0,0
37915,42,Wiraswasta,199900,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,52.0,0
951,43,Wiraswasta,227065,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,43.0,1
19698,43,Pemerintah Lokal,143046,Pendidikan Tinggi,10,Cerai,Servis Lainnya,Perempuan,0.0,0.0,20.0,0
44376,20,Pemerintah Lokal,240517,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,20.0,0
34821,40,Wiraswasta,393962,D4,11,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,50.0,0
3108,28,Wiraswasta,119545,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,107632000.0,0.0,50.0,1
24646,35,Wiraswasta,144608,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
30237,23,Wiraswasta,444554,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,50.0,0
13836,36,Wiraswasta,189404,Sarjana,13,Menikah,Sales,Laki2,0.0,27678000.0,35.0,1
2602,45,Pemerintah Negara,37672,D4,11,Cerai,Tech-support,Perempuan,0.0,0.0,40.0,0
32114,34,Wiraswasta,147215,D4,11,Cerai,Tech-support,Perempuan,0.0,0.0,60.0,0
17216,33,Pemerintah Lokal,173806,D3,12,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
9663,35,Wiraswasta,186845,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,45.0,1
6119,58,Wiraswasta,175127,12th,8,Menikah,Supir,Laki2,0.0,0.0,40.0,0
47268,26,Wiraswasta,305129,11th,7,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,0
23550,65,Wiraswasta,95303,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
23639,56,Pemerintah Lokal,571017,Pendidikan Tinggi,10,Menikah,Pemuka Agama,Perempuan,0.0,0.0,15.0,0
33354,49,Wiraswasta,248145,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
30619,46,Pekerja Bebas Perusahaan,112320,Sarjana,13,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,50.0,0
23499,37,Pemerintah Negara,378916,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
9887,26,Wiraswasta,127202,SMA,9,Cerai,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
23574,29,Wiraswasta,176723,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,25.0,0
5886,29,Wiraswasta,35032,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
42560,30,Wiraswasta,226525,10th,6,Cerai,Supir,Laki2,0.0,0.0,40.0,0
29249,32,Wiraswasta,206541,D4,11,Menikah,Tech-support,Laki2,0.0,0.0,45.0,1
18178,20,Pekerja Bebas Bukan Perusahan,197207,SMA,9,Cerai,Sales,Perempuan,0.0,0.0,30.0,0
21630,61,Wiraswasta,147393,Sekolah Professional,15,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,20.0,0
13190,32,Wiraswasta,62374,D4,11,Menikah,Supir,Laki2,0.0,0.0,40.0,0
5520,25,Wiraswasta,222254,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
9765,31,Wiraswasta,381153,Pendidikan Tinggi,10,Belum Pernah Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,60.0,0
23528,72,Pemerintah Provinsi,217864,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,1
5900,29,Wiraswasta,38353,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,0
2102,30,Wiraswasta,343699,SMA,9,Cerai,Perbaikan Kerajinan,Perempuan,0.0,0.0,40.0,0
36441,35,Pekerja Bebas Bukan Perusahan,346605,Pendidikan Tinggi,10,Cerai,Servis Lainnya,Perempuan,0.0,0.0,20.0,0
42892,19,Wiraswasta,231492,SMA,9,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,60.0,0
5561,64,?,286732,7th-8th,4,Janda,?,Perempuan,0.0,0.0,40.0,0
21500,47,Pemerintah Lokal,203067,Sarjana,13,Cerai,Spesialis,Laki2,0.0,0.0,50.0,0
44343,62,Wiraswasta,180418,12th,8,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
39693,36,Wiraswasta,120204,SMA,9,Cerai,Tech-support,Perempuan,0.0,0.0,40.0,0
14387,24,Pemerintah Provinsi,127185,D3,12,Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
28829,68,Tanpa di Bayar,174695,Pendidikan Tinggi,10,Menikah LDR,Petani,Perempuan,0.0,0.0,25.0,0
3247,64,Pekerja Bebas Perusahaan,132832,SMA,9,Menikah,Pemuka Agama,Perempuan,280714000.0,0.0,40.0,1
31512,27,Wiraswasta,147340,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,50.0,1
45477,33,Wiraswasta,160594,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,102172000.0,0.0,40.0,1
21769,31,Wiraswasta,36069,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,35.0,0
4226,32,Wiraswasta,153963,SMA,9,Cerai,Servis Lainnya,Perempuan,0.0,0.0,35.0,0
15450,31,Pekerja Bebas Bukan Perusahan,325355,Sarjana,13,Menikah,Ekesekutif Managerial,Perempuan,0.0,26628000.0,40.0,1
30593,34,Wiraswasta,200117,10th,6,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
9653,25,Wiraswasta,134113,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,30.0,0
3910,48,Wiraswasta,185039,SMA,9,Cerai,Sales,Perempuan,0.0,0.0,30.0,0
24987,57,Pemerintah Negara,283635,Pendidikan Tinggi,10,Cerai,Perbaikan Kerajinan,Perempuan,0.0,0.0,40.0,0
40217,45,Wiraswasta,310260,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,0.0,60.0,1
2843,41,Pemerintah Lokal,344624,Pendidikan Tinggi,10,Menikah,Servis Lainnya,Laki2,0.0,20790000.0,40.0,1
43028,33,Pekerja Bebas Bukan Perusahan,37232,D4,11,Cerai,Perbaikan Kerajinan,Laki2,147280000.0,0.0,80.0,1
13346,36,Pekerja Bebas Bukan Perusahan,129150,SMA,9,Menikah,Petani,Laki2,0.0,0.0,50.0,1
18860,30,Wiraswasta,509500,Sarjana,13,Belum Pernah Menikah,Tech-support,Perempuan,67018000.0,0.0,45.0,1
16904,48,Wiraswasta,139290,10th,6,Berpisah,Mesin Inspeksi,Perempuan,0.0,0.0,48.0,0
33222,67,Wiraswasta,366425,Doktor,16,Cerai,Ekesekutif Managerial,Laki2,1399986000.0,0.0,60.0,1
8308,36,Wiraswasta,31438,11th,7,Menikah,Supir,Laki2,0.0,0.0,43.0,0
2455,37,Wiraswasta,291251,SMA,9,Cerai,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
2684,78,Pemerintah Lokal,136198,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,15.0,0
4182,67,Wiraswasta,288371,SMA,9,Menikah,Sales,Laki2,0.0,0.0,40.0,1
14495,35,Pemerintah Provinsi,38905,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,50.0,0
39893,47,Pekerja Bebas Perusahaan,224314,Sarjana,13,Cerai,Sales,Perempuan,0.0,0.0,45.0,0
1914,41,Pekerja Bebas Bukan Perusahan,66632,Pendidikan Tinggi,10,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
21185,37,Wiraswasta,360743,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
37677,59,Wiraswasta,254593,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,55.0,1
36565,31,Wiraswasta,32406,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
16156,50,Pekerja Bebas Bukan Perusahan,93705,Pendidikan Tinggi,10,Cerai,Sales,Perempuan,0.0,0.0,40.0,0
37916,39,Pekerja Bebas Perusahaan,172538,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,60.0,1
1655,44,Wiraswasta,120277,Sarjana,13,Menikah,Spesialis,Laki2,210336000.0,0.0,50.0,1
47934,36,Wiraswasta,272950,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,50.0,1
39618,22,Pemerintah Lokal,467759,SMA,9,Cerai,Mesin Inspeksi,Laki2,0.0,0.0,48.0,0
19613,43,Wiraswasta,253759,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,45.0,0
36564,52,Pekerja Bebas Bukan Perusahan,92469,Pendidikan Tinggi,10,Cerai,Spesialis,Perempuan,0.0,0.0,32.0,0
24475,41,?,152880,SMA,9,Cerai,?,Perempuan,0.0,0.0,28.0,0
45873,27,Wiraswasta,147839,Pendidikan Tinggi,10,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,38.0,0
42297,38,Wiraswasta,171482,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,23408000.0,50.0,0
12449,35,Wiraswasta,205338,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
47303,47,Pekerja Bebas Perusahaan,139268,7th-8th,4,Menikah,Spesialis,Laki2,0.0,0.0,45.0,0
39288,22,Wiraswasta,21154,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,22260000.0,32.0,0
20707,20,Pekerja Bebas Bukan Perusahan,188274,Pendidikan Tinggi,10,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,10.0,0
41378,33,Pekerja Bebas Bukan Perusahan,245173,D3,12,Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
29505,41,Wiraswasta,206470,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
14542,47,Pemerintah Provinsi,31339,Pendidikan Tinggi,10,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
22604,29,Pemerintah Lokal,179681,SMA,9,Belum Pernah Menikah,Supir,Perempuan,0.0,0.0,37.0,0
34203,36,Wiraswasta,186819,D3,12,Menikah,Tech-support,Laki2,0.0,0.0,40.0,1
5066,45,Wiraswasta,123075,SMA,9,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,0
28705,59,Pemerintah Provinsi,48102,Master,14,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,1
32976,54,Pekerja Bebas Perusahaan,175339,Sarjana,13,Menikah,Sales,Laki2,0.0,33810000.0,40.0,1
16186,19,Wiraswasta,127709,SMA,9,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,30.0,0
33059,64,Pemerintah Provinsi,168854,Pendidikan Tinggi,10,Janda,Ekesekutif Managerial,Perempuan,0.0,0.0,25.0,0
38110,38,?,245372,Pendidikan Tinggi,10,Menikah,?,Laki2,0.0,0.0,75.0,1
709,18,Wiraswasta,208103,11th,7,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,25.0,0
26908,30,Wiraswasta,169583,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,35.0,0
47048,31,Pekerja Bebas Perusahaan,72744,SMA,9,Cerai,Servis Lainnya,Laki2,0.0,0.0,30.0,0
17402,40,Wiraswasta,183096,Sarjana,13,Cerai,Pemuka Agama,Perempuan,0.0,0.0,35.0,0
29970,20,Wiraswasta,137974,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,30.0,0
14329,64,Wiraswasta,46087,Sarjana,13,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,50.0,0
21287,17,Wiraswasta,121425,11th,7,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,16.0,0
34278,72,Wiraswasta,128793,5th-6th,3,Menikah,Servis Lainnya,Laki2,0.0,0.0,36.0,0
38873,19,Wiraswasta,216413,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,20.0,0
42223,25,Wiraswasta,264300,D4,11,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,36.0,0
41696,22,Wiraswasta,212780,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,30.0,0
22257,50,Wiraswasta,172175,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,50.0,1
39981,58,Pemerintah Provinsi,215900,SMA,9,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
39055,61,Pekerja Bebas Bukan Perusahan,53777,Sekolah Professional,15,Cerai,Spesialis,Laki2,0.0,0.0,50.0,0
29878,27,Wiraswasta,115945,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,1
36893,27,Pemerintah Negara,41115,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
9547,28,Wiraswasta,405793,D3,12,Menikah,Tech-support,Laki2,0.0,0.0,45.0,1
42035,46,Wiraswasta,331498,Doktor,16,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
8313,20,Wiraswasta,172232,SMA,9,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,48.0,0
25354,65,Wiraswasta,89681,Master,14,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,99.0,0
19752,32,Wiraswasta,178615,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,33698000.0,0.0,40.0,0
36203,34,Wiraswasta,156266,11th,7,Menikah,Petani,Laki2,0.0,0.0,60.0,0
24529,48,Wiraswasta,176732,9th,5,Cerai,Sales,Perempuan,0.0,0.0,40.0,0
5371,25,Wiraswasta,206343,SMA,9,Belum Pernah Menikah,Penjaga,Laki2,0.0,0.0,40.0,0
4346,54,Wiraswasta,100933,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
7389,29,Wiraswasta,233421,Sarjana,13,Menikah,Perbaikan Kerajinan,Laki2,47754000.0,0.0,45.0,0
18838,29,Wiraswasta,210498,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
20669,20,Wiraswasta,33087,D4,11,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,40.0,0
29088,38,Wiraswasta,160808,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,61404000.0,0.0,48.0,0
31288,51,Pekerja Bebas Bukan Perusahan,290290,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,45.0,1
35158,19,Wiraswasta,382688,10th,6,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,20.0,0
26159,61,Wiraswasta,105384,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
36187,22,Wiraswasta,310197,7th-8th,4,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
26260,60,Wiraswasta,165517,Pendidikan Tinggi,10,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
44626,39,Wiraswasta,40955,Sekolah Professional,15,Cerai,Spesialis,Laki2,0.0,0.0,45.0,1
31623,45,Pekerja Bebas Bukan Perusahan,149640,Sekolah Professional,15,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,30.0,1
4961,28,Wiraswasta,51331,D3,12,Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,16.0,1
28851,61,Wiraswasta,147280,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,60.0,1
23946,20,Pekerja Bebas Bukan Perusahan,306710,SMA,9,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,40.0,0
33578,52,Wiraswasta,191130,Sekolah Professional,15,Menikah,Spesialis,Laki2,210336000.0,0.0,40.0,1
47304,21,Pemerintah Negara,165474,Pendidikan Tinggi,10,Belum Pernah Menikah,Tech-support,Laki2,0.0,0.0,30.0,0
5698,51,Wiraswasta,240988,11th,7,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
37747,23,Wiraswasta,381679,Pendidikan Tinggi,10,Belum Pernah Menikah,Tech-support,Perempuan,0.0,0.0,40.0,0
24842,57,Wiraswasta,24384,7th-8th,4,Janda,Servis Lainnya,Perempuan,0.0,0.0,10.0,0
42731,44,Wiraswasta,86298,Sarjana,13,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,45.0,0
25303,90,?,175444,7th-8th,4,Berpisah,?,Perempuan,0.0,0.0,15.0,0
6250,43,Wiraswasta,187322,Sarjana,13,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
21565,28,Wiraswasta,202239,7th-8th,4,Menikah,Spesialis,Laki2,0.0,0.0,55.0,0
35225,43,Wiraswasta,107584,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,55.0,0
13902,22,Wiraswasta,190968,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
45542,62,?,128230,Master,14,Menikah,?,Laki2,0.0,0.0,48.0,1
13041,53,Wiraswasta,95864,SMA,9,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,35.0,0
24785,49,Wiraswasta,98010,Sarjana,13,Cerai,Spesialis,Perempuan,0.0,0.0,50.0,0
35050,29,Pemerintah Negara,165764,Sarjana,13,Menikah,Spesialis,Perempuan,0.0,0.0,35.0,0
25699,26,Wiraswasta,94477,Pendidikan Tinggi,10,Menikah,Supir,Laki2,102172000.0,0.0,55.0,1
18508,43,Wiraswasta,160943,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,1
28470,43,Wiraswasta,169383,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,45.0,1
7281,53,Wiraswasta,30290,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,40.0,0
30380,27,Wiraswasta,113054,SMA,9,Berpisah,Mesin Inspeksi,Laki2,0.0,0.0,43.0,0
27524,38,Wiraswasta,154669,SMA,9,Berpisah,Sales,Laki2,0.0,0.0,60.0,0
5198,76,?,172637,Pendidikan Tinggi,10,Menikah,?,Laki2,0.0,0.0,20.0,1
34086,25,Wiraswasta,172402,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
